City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
526,Sao Gabriel Da Cachoeira,BR,2021-09-15 02:14:08,-0.1303,-67.0892,71.94,98,83,2.68,broken clouds
527,Coquimbo,CL,2021-09-15 02:14:09,-29.9533,-71.3436,53.33,82,0,1.14,clear sky
528,Cardston,CA,2021-09-15 02:14:09,49.2,-113.3019,64.45,35,97,5.57,overcast clouds
529,Odweyne,SO,2021-09-15 02:14:09,9.4092,45.064,75.81,47,100,13.15,overcast clouds
530,The Valley,AI,2021-09-15 02:14:09,18.217,-63.0578,83.1,79,99,17.2,overcast clouds
531,Vrede,ZA,2021-09-15 02:14:10,-27.4257,29.1659,54.28,33,0,1.86,clear sky
532,Queanbeyan,AU,2021-09-15 02:14:10,-35.35,149.2333,59.18,48,75,4.61,broken clouds
533,Hay River,CA,2021-09-15 02:14:10,60.8156,-115.7999,55.33,61,100,4.7,overcast clouds
534,Volzhskiy,RU,2021-09-15 02:14:11,48.7858,44.7797,60.31,48,73,8.19,broken clouds
535,Belmonte,BR,2021-09-15 02:14:11,-15.8631,-38.8828,73.9,85,0,8.95,clear sky
536,La Rioja,ES,2021-09-15 02:14:11,42.25,-2.5,58.48,83,100,5.08,overcast clouds
537,Ulaanbaatar,MN,2021-09-15 02:10:59,47.9077,106.8832,53.73,76,40,2.24,scattered clouds
538,Rio Grande,BR,2021-09-15 02:14:12,-32.035,-52.0986,52.95,70,0,14.83,clear sky
539,Samagaltay,RU,2021-09-15 02:14:12,50.6022,95.0047,52.66,36,84,2.1,broken clouds
540,Jardim,BR,2021-09-15 02:14:12,-21.4803,-56.1381,74.19,82,20,7.45,few clouds
541,Tahe,CN,2021-09-15 02:14:12,52.3333,124.7333,59.41,69,100,4.59,overcast clouds
542,Aksarka,RU,2021-09-15 02:14:13,66.5606,67.7975,43.66,93,100,8.52,overcast clouds
543,Kasangulu,CD,2021-09-15 02:14:13,-4.5911,15.1708,75.63,70,5,4.99,clear sky
544,Uribia,CO,2021-09-15 02:14:13,11.7139,-72.266,85.96,60,82,10.33,broken clouds
545,Morant Bay,JM,2021-09-15 02:14:14,17.8815,-76.4093,78.62,81,88,4.65,overcast clouds
546,Cecina,IT,2021-09-15 02:14:14,43.3128,10.524,68.34,75,100,2.71,light rain
547,Caravelas,BR,2021-09-15 02:14:14,-17.7125,-39.2481,73.85,84,2,9.13,clear sky
548,Taunggyi,MM,2021-09-15 02:14:14,20.7833,97.0333,66.76,86,99,1.61,overcast clouds
549,Mayo,US,2021-09-15 02:14:15,38.8876,-76.5119,80.91,88,1,7.0,clear sky
550,Oum Hadjer,TD,2021-09-15 02:14:15,13.2954,19.6966,77.16,71,100,1.12,overcast clouds
551,Cururupu,BR,2021-09-15 02:13:19,-1.8283,-44.8683,74.32,94,5,2.19,clear sky
552,Blagoyevo,RU,2021-09-15 02:14:15,63.3667,47.9167,35.76,98,100,6.85,overcast clouds
553,Koksovyy,RU,2021-09-15 02:14:16,48.1967,40.5989,64.02,60,58,6.73,broken clouds
554,Kavieng,PG,2021-09-15 02:14:16,-2.5744,150.7967,82.15,78,60,18.12,moderate rain
555,Oudtshoorn,ZA,2021-09-15 02:14:16,-33.5907,22.2014,51.24,88,94,5.46,light rain
556,Ust-Nera,RU,2021-09-15 02:14:17,64.5667,143.2,55.99,55,82,4.61,broken clouds
557,Fort Morgan,US,2021-09-15 02:13:51,40.2503,-103.8,70.45,49,1,9.22,clear sky
558,Virovitica,HR,2021-09-15 02:14:17,45.8319,17.3839,64.02,63,1,2.08,clear sky
559,Nhulunbuy,AU,2021-09-15 02:14:17,-12.2333,136.7667,86.61,58,75,14.97,broken clouds
560,Harrisonburg,US,2021-09-15 02:14:18,38.4496,-78.8689,75.09,91,1,0.0,clear sky
561,Sabzevar,IR,2021-09-15 02:14:18,36.2126,57.6819,74.35,13,0,5.12,clear sky
562,Shubarkuduk,KZ,2021-09-15 02:14:18,49.1447,56.4872,58.59,60,75,7.14,broken clouds
563,Bognor Regis,GB,2021-09-15 02:14:18,50.7821,-0.6798,61.41,92,47,10.42,scattered clouds
564,Terme,TR,2021-09-15 02:14:19,41.2092,36.9739,67.93,81,100,7.0,overcast clouds
565,Manokwari,ID,2021-09-15 02:14:20,-0.8667,134.0833,83.68,69,100,6.98,overcast clouds
566,Koboko,UG,2021-09-15 02:14:20,3.4136,30.9599,61.93,93,50,2.82,scattered clouds
567,Northam,GB,2021-09-15 02:14:20,51.0333,-4.2167,59.4,96,3,0.87,clear sky
568,Serro,BR,2021-09-15 02:14:20,-18.6047,-43.3794,68.16,34,46,2.04,scattered clouds
569,Along,IN,2021-09-15 02:14:21,28.1667,94.7667,80.96,71,48,0.47,scattered clouds
570,Porto Murtinho,BR,2021-09-15 02:14:21,-21.6989,-57.8825,69.96,75,87,8.55,overcast clouds
571,Mufulira,ZM,2021-09-15 02:14:21,-12.5498,28.2407,67.06,40,98,7.31,overcast clouds
572,Seymchan,RU,2021-09-15 02:14:22,62.8833,152.4333,58.32,39,62,3.96,broken clouds
573,Bordighera,IT,2021-09-15 02:14:22,43.7806,7.6645,74.95,87,100,7.47,overcast clouds
574,Rosetta,EG,2021-09-15 02:14:22,31.4044,30.4164,75.49,74,6,8.66,clear sky
575,Lasa,IT,2021-09-15 02:14:23,46.6166,10.7002,62.02,91,100,3.06,overcast clouds
576,Reserva,BR,2021-09-15 02:14:23,-24.6503,-50.8506,63.32,99,97,1.83,overcast clouds
577,Eureka,US,2021-09-15 02:14:23,40.8021,-124.1637,61.18,75,2,1.99,clear sky
578,Kuala Terengganu,MY,2021-09-15 02:14:23,5.3302,103.1408,79.27,80,100,3.51,overcast clouds
579,Marrakesh,MA,2021-09-15 02:10:34,31.6315,-8.0083,68.07,73,75,5.75,broken clouds
580,Porto Walter,BR,2021-09-15 02:14:24,-8.2686,-72.7439,79.81,56,27,3.0,scattered clouds
581,Pilar,BR,2021-09-15 02:14:24,-9.5972,-35.9567,73.33,95,22,1.68,few clouds
582,Naron,ES,2021-09-15 02:14:24,43.5167,-8.1528,67.05,94,16,3.62,few clouds
583,Panguipulli,CL,2021-09-15 02:14:25,-39.6333,-72.3333,46.11,99,97,0.69,overcast clouds
584,Takoradi,GH,2021-09-15 02:14:25,4.8845,-1.7554,74.66,91,92,5.73,overcast clouds
585,Opuwo,NA,2021-09-15 02:14:25,-18.0607,13.84,63.46,37,0,4.23,clear sky
586,Piterka,RU,2021-09-15 02:14:25,50.6803,47.4454,64.65,58,99,7.2,overcast clouds
587,Libreville,GA,2021-09-15 02:14:26,0.3925,9.4537,78.82,89,75,8.05,light rain
588,Shihezi,CN,2021-09-15 02:14:26,44.3,86.0333,70.03,28,2,4.25,clear sky
589,Parauna,BR,2021-09-15 02:14:26,-16.9478,-50.4486,80.13,24,61,3.13,broken clouds
590,Goderich,CA,2021-09-15 02:12:17,43.7501,-81.7165,68.92,88,100,18.75,moderate rain
591,Asilah,MA,2021-09-15 02:14:27,35.465,-6.0348,71.56,88,1,14.29,light rain
592,Laela,TZ,2021-09-15 02:14:27,-8.5667,32.05,61.7,59,10,1.36,clear sky
593,Leh,IN,2021-09-15 02:14:27,34.1667,77.5833,55.36,34,0,3.27,clear sky
594,Itupiranga,BR,2021-09-15 02:14:27,-5.1347,-49.3267,79.68,64,61,3.62,broken clouds
595,Nanortalik,GL,2021-09-15 02:14:28,60.1432,-45.2371,37.99,80,15,8.48,few clouds
596,Halmstad,SE,2021-09-15 02:14:28,56.6745,12.8568,57.02,94,90,4.61,overcast clouds
597,Gualeguay,AR,2021-09-15 02:14:28,-33.1416,-59.3097,47.08,63,0,5.39,clear sky
598,Wiarton,CA,2021-09-15 02:14:28,44.7407,-81.1332,66.24,82,39,17.27,scattered clouds
599,Palaikastron,GR,2021-09-15 02:14:29,35.2,26.25,74.16,73,10,20.42,clear sky
600,Puno,PE,2021-09-15 02:14:29,-15.8333,-70.0333,47.35,65,92,3.62,overcast clouds
601,Katubao,PH,2021-09-15 02:14:29,5.8892,124.8294,83.34,72,100,5.08,overcast clouds
602,Kyren,RU,2021-09-15 02:14:30,51.6828,102.1408,52.83,59,46,2.64,scattered clouds
603,Kuytun,RU,2021-09-15 02:14:30,54.3419,101.5036,46.13,71,98,9.62,overcast clouds
604,Solnechnyy,RU,2021-09-15 02:14:30,50.7214,136.6319,63.61,50,25,4.7,scattered clouds
605,Luau,AO,2021-09-15 02:14:31,-10.7073,22.2247,70.65,45,72,2.08,broken clouds
606,Wanning,CN,2021-09-15 02:14:31,18.8003,110.3967,85.24,74,100,11.18,overcast clouds
607,Huangzhai,CN,2021-09-15 02:14:31,38.0751,112.6595,73.81,63,97,6.33,overcast clouds
608,Lodja,CD,2021-09-15 02:14:31,-3.4833,23.4333,69.37,80,68,2.08,broken clouds
609,Arrifes,PT,2021-09-15 02:14:32,37.7667,-25.7,64.65,82,20,5.75,few clouds
610,Nyurba,RU,2021-09-15 02:14:32,63.2842,118.3319,45.97,79,100,10.42,overcast clouds
611,Kruisfontein,ZA,2021-09-15 02:14:32,-34.0033,24.7314,54.88,75,100,14.9,overcast clouds
612,Xanlar,AZ,2021-09-15 02:14:33,40.5869,46.3158,60.31,88,40,6.91,scattered clouds
613,Tulagi,SB,2021-09-15 02:14:33,-9.0996,160.1476,82.38,75,99,17.81,overcast clouds
614,Matamoros,MX,2021-09-15 02:14:33,25.5333,-103.25,89.71,31,75,0.0,broken clouds
615,Schwyz,CH,2021-09-15 02:14:34,47.0279,8.6561,65.73,75,100,4.94,light rain
616,Henties Bay,NA,2021-09-15 02:14:34,-22.116,14.2845,48.85,90,0,11.63,clear sky
617,Krasnyy Chikoy,RU,2021-09-15 02:14:34,50.3643,108.7512,55.58,77,66,2.68,broken clouds
618,Menongue,AO,2021-09-15 02:14:34,-14.6585,17.691,63.48,26,78,0.56,broken clouds
619,Bubaque,GW,2021-09-15 02:14:35,11.2833,-15.8333,80.42,82,9,9.69,clear sky
620,Najran,SA,2021-09-15 02:14:35,17.4924,44.1277,74.59,19,16,4.47,few clouds
621,Quipile,CO,2021-09-15 02:14:35,4.7481,-74.5631,58.14,87,93,4.88,overcast clouds
622,Scarborough,GB,2021-09-15 02:11:25,54.2797,-0.4044,56.77,92,100,5.68,overcast clouds
623,Mbarara,UG,2021-09-15 02:14:36,-0.608,30.65,64.69,76,96,2.1,overcast clouds
624,Olafsvik,IS,2021-09-15 02:14:36,64.8945,-23.7142,48.51,74,100,20.87,overcast clouds
625,Poum,NC,2021-09-15 02:14:36,-20.2333,164.0167,75.33,84,19,11.77,few clouds
626,Aken,DE,2021-09-15 02:09:52,50.7766,6.0834,65.93,94,100,4.65,moderate rain
627,Pokrovsk,UA,2021-09-15 02:14:37,48.282,37.1758,61.18,64,73,8.59,broken clouds
628,Okitipupa,NG,2021-09-15 02:14:37,6.5047,4.7839,72.37,98,30,0.18,scattered clouds
629,Iqaluit,CA,2021-09-15 02:14:37,63.7506,-68.5145,34.92,66,100,1.59,overcast clouds
630,Tacuarembo,UY,2021-09-15 02:12:26,-31.7333,-55.9833,46.92,75,0,6.67,clear sky
631,Kifri,IQ,2021-09-15 02:14:38,34.6959,44.9661,80.92,23,0,10.83,clear sky
632,Statesville,US,2021-09-15 02:11:44,35.7826,-80.8873,74.64,59,1,0.0,clear sky
633,Slave Lake,CA,2021-09-15 02:14:38,55.2834,-114.769,53.65,69,98,1.72,overcast clouds
634,Salinas,US,2021-09-15 02:11:42,36.6777,-121.6555,74.61,79,90,10.36,overcast clouds
635,Zhuhai,CN,2021-09-15 02:14:38,22.2769,113.5678,90.05,66,20,3.44,few clouds
636,Mtwara,TZ,2021-09-15 02:14:39,-10.2667,40.1833,69.01,90,15,4.47,few clouds
637,Claremore,US,2021-09-15 02:14:36,36.3126,-95.6161,83.37,61,1,3.0,clear sky
638,Marsa Matruh,EG,2021-09-15 02:14:39,31.3525,27.2453,75.36,66,0,10.58,clear sky
639,Marathon,US,2021-09-15 02:14:39,44.9,-89.7668,59.68,91,40,5.75,scattered clouds
640,Luanda,AO,2021-09-15 02:12:05,-8.8368,13.2343,72.32,92,81,9.46,broken clouds
641,Grindavik,IS,2021-09-15 02:14:40,63.8424,-22.4338,46.87,76,75,14.97,broken clouds
642,Boffa,GN,2021-09-15 02:14:40,10.1667,-14.0333,75.79,93,85,1.21,light rain
643,Hualmay,PE,2021-09-15 02:14:40,-11.0964,-77.6139,61.34,83,56,11.14,broken clouds
644,Kisangani,CD,2021-09-15 02:14:41,0.5167,25.2,69.06,99,100,3.18,overcast clouds
645,Sao Jose Dos Pinhais,BR,2021-09-15 02:14:41,-25.5347,-49.2064,64.72,88,0,8.05,clear sky
646,Bandarbeyla,SO,2021-09-15 02:14:41,9.4942,50.8122,78.87,73,96,22.06,overcast clouds
647,Zasheyek,RU,2021-09-15 02:14:41,67.4066,32.5499,38.7,87,100,9.71,overcast clouds
648,Point Fortin,TT,2021-09-15 02:14:42,10.1833,-61.6833,82.15,81,0,12.97,clear sky
649,Discovery Bay,US,2021-09-15 02:14:42,37.9085,-121.6002,91.67,27,1,13.8,clear sky
650,Santa Cruz,BO,2021-09-15 02:11:10,-17.8,-63.1667,66.43,53,44,13.56,scattered clouds
651,Caraballeda,VE,2021-09-15 02:14:42,10.6112,-66.8522,78.87,83,75,5.75,broken clouds
